Date,User,Tweet
2023-03-17 13:24:40+00:00,_Solid,@WrestlePurists @TonyKhan give us Adam Cole vs Jay White for the AEW Championship. They both would be amazing champions.
2023-03-17 13:23:05+00:00,cleop4tr4hlv,"DB, MJF/Jericho,Adam Cole  and CM punk come close to MJF but not even... Adam Cole And Moxley for Charisma,  last one surprise me when it comes to aew."
2023-03-17 13:21:58+00:00,_Solid,@WrestlePurists I think he faces Adam Cole Bay Bay
2023-03-17 13:20:00+00:00,cascade2041,"@JustAlyxCentral I also went a step further: Danielson comes back and rejoins BCC, leaving the elite outmanned. BCC is about to take the fight, then cue Adam Cole. There's so much potential for a story like this it's not even funny. Add a title or 2 and you have a really amazing story."
2023-03-17 13:18:16+00:00,cassidyyyyy_13,"@BB_Cole @MIDWXST_WOCK he was also a kid? he was 16? yeah he should have said something before but what about all of the ADULTS present/around? it shouldn’t just be on kids to protect other kids like ? adam has had allegations for SA and preying on minors for years, why are you more mad at the child?😭"
2023-03-17 13:12:39+00:00,Anwarthesecond,"@WWE @steveaustinBSR Kevin Steen (Owens)
Adam Cole.
CM Punk.
Brock Lesnar."
2023-03-17 13:06:41+00:00,ExtremeGamer,@DavieC726 These are all spot on. They only improved last years CAW suite. So the creations from late game (using the same creators) are quickly ported right into 23. It’s incredible. From moves to entrances etc. like Adam Cole has his Bay Bay and Boom crowd chants even.
2023-03-17 12:56:56+00:00,GameAppBuilder,"Born Mar 17: John Boyega 31, Coco Austin 44, Mia Hamm 51, Mathew St. Patrick 55, Billy Corgan 56, Rob Lowe 59, Casey Siemaszko 62, Gary Sinise 68, Lesley-Anne Down 69, Kurt Russell 72, Patrick Duffy 74, John Sebastian 79, Adam Wade, Rudolf Nureyev, Paul Kantner, Nat King Cole"
2023-03-17 12:56:31+00:00,BirthdayVault,"Born Mar 17: John Boyega 31, Coco Austin 44, Mia Hamm 51, Mathew St. Patrick 55, Billy Corgan 56, Rob Lowe 59, Casey Siemaszko 62, Gary Sinise 68, Lesley-Anne Down 69, Kurt Russell 72, Patrick Duffy 74, John Sebastian 79, Adam Wade, Rudolf Nureyev, Paul Kantner, Nat King Cole"
2023-03-17 12:53:44+00:00,jurgodarealest,"Adam Cole really buried Karrion Kross here 😭😭😭 

Bro hasn’t been the same since 😭😭😭 https://t.co/FTIjZqYE5i"
2023-03-17 12:46:50+00:00,xotwodsupremacy,"@ndominick13 @WrestlePurists why don’t you mention kenny , adam cole , hangman , darby , takeshita , eddie and yes he would have great matches with wrestlers you mentioned as well"
2023-03-17 12:41:54+00:00,Vicahimovic27,@deonteddj Johnny Gargano vs Adam Cole TakeOver: NewYork https://t.co/Mqo2wnvs2e
2023-03-17 12:40:07+00:00,BoristheSpiderx,@currys Adam Cole BAY BAY ☝️ #CurrysWWE2K23 https://t.co/5TJtFsUvp3
2023-03-17 12:34:40+00:00,BoristheSpiderx,Adam Cole BAY BAY #CurrysWWE2K23
2023-03-17 12:34:18+00:00,BotDuCatch,Adam Cole rejoint l'équipe de Catch Newz
2023-03-17 12:23:06+00:00,Philly_Sportss,"@StvnDeez @KColeinhiding @WrestlePurists It only feels twice the size cause they have so many great guys , Hangman page , The elite , lucha brothers , house of black , The 4 pillars , FTR , Acclaimed , Swerve and Keith lee , Adam cole and many many more , wwe doesn’t have that many guys who you are dying to see"
2023-03-17 12:23:00+00:00,JakamronW,@WrestlePurists Can I see him face Adam Cole
2023-03-17 12:14:19+00:00,TheSportatorium,I still think there’s a chance he’s Adam Cole’s return opponent — then he’s WWE bound.
2023-03-17 12:11:46+00:00,TheGuyBlog,"""https://t.co/CK1tkiZSys due to his intense rivalry with individuals like Adam Cole, Tommaso Ciampa, and others. ""
https://t.co/DjsI9mYxwl"
2023-03-17 11:47:54+00:00,_xlester11,@JoesphBarcello1 @palejawsh @WrestlePurists Right and who goes over? Adam cole just returned on the back of that nuclear reaction u feed him to jay white? Or other way round u feed potentially one of the biggest signings aew can get atm to adam cole? Thats so backwards literally shooting urself on the foot
2023-03-17 11:35:16+00:00,MTSD_ATHLETICS,"Nine Township Swimmers look to bring home medals from Bucknell at the PIAA State 3A Championships!

Best of luck to Jeremiah Gocotano, Ryan Maietta, Emerson Mandrell, Emilie Mosner, Adam Pasewicz, Anna Sassaman, Cami Schwartz, Cole Stevens and Davin Urban! 

#gostreaks https://t.co/aXr7rsYhnM"
2023-03-17 11:28:21+00:00,wombat879,Wtf he gon do in AEW bruh? Be the international champ? Nah I need man’s at the top but I can’t see that happening with guys like MJF and Adam Cole etc… the line of AEW talent that deserve the world title is too long
2023-03-17 11:26:46+00:00,JoesphBarcello1,@_xlester11 @palejawsh @WrestlePurists adam cole
2023-03-17 11:12:35+00:00,HollywoodYeste1,"“All I want to do is sing and make people happy.” ~ Nat King Cole

Nathaniel Adam Coles was born on March 17, 1919 in Montgomery Alabama.  #BOTD #NatKingCole https://t.co/qfxTE2SV6f"
2023-03-17 11:11:19+00:00,ondelivrd4aweek,Adam Cole vs Jay White in 2 weeks that's what I'm talkin ab fr #shaboom
2023-03-17 11:11:08+00:00,BH101010,"Ngl, I can see him being adam Cole's opponent."
2023-03-17 10:47:30+00:00,RaQu87,@WhatsTheStatus @WWEAsuka @DimmaDude @WWEgames @Assemble_Show @Smacktalks @FatalStevenYT Any chance u will be making a Adam Cole ? UE Adam Cole that is
2023-03-17 09:48:36+00:00,TheB8sment,@AllEliteChief @16AJ29 @AdamColePro Can't wait for Adam Cole vs Satsuma singh
2023-03-17 08:37:42+00:00,Bendijim,"@80sWrestling_ In WWE
Rollins
AJ Styles
Chad Gable
Dolph Ziggler
Gunther
Ilja Dragunov
Kevin Owens
Randy Orton
Sheamus
Edge
Johnny Gargano

In AEW
Bryan Danielson
Mox
Claudio Castagnoli
Orange Cassidy
Kenny Omega
Kyle O'reilly
Adam Cole
Miro"
2023-03-17 08:05:20+00:00,twinnwick,@kaaalua I see Adam Cole gang 👀
2023-03-17 07:36:57+00:00,RKOOTOKO,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● ADAM COLE！
● 最近読んでる冒険小説が面白くっ…
● 1番好きなrkoはなんですか？
● おいっす！玉ねぎ
#質問箱 #匿名質問募集中

https://t.co/rLGwM4NMoo"
2023-03-17 06:31:03+00:00,robles61446174,@WrestleHausen @thrashwolf22 Pretty sure he's gonna be adam cole's opponent
2023-03-17 05:56:05+00:00,DiamondFanGirl,@orngetaylor Demon King Adam ( Cole BayBay! ) approves :) https://t.co/zQ6GGVm0w8
2023-03-17 05:42:21+00:00,DaRealDonTyson,@DX4LIFEE @AdamColePro @Pro2KCAW @Iconic2k @kaaalua @ElementGamesTV @Smacktalks Best Adam Cole so far! Incredible work.
2023-03-17 05:40:01+00:00,desperxtehearts,"@oddtreebanjo Shit I'm excited I'm finally gonna see mjf, Kenny, and Adam cole

Gonna make the stupidest fucking signs"
2023-03-17 05:15:49+00:00,___alitheia___,@JustAlyxCentral This sounds great in paper. Yeah all of your favorite wrestler in one storyline but it rarely works. Adam Cole was special then Elite happened. Danielson was special then BCC happened &amp; Malakai was special then HOB happened. Punk needs to come back as solo heel.
2023-03-17 05:10:00+00:00,hifihillbillies,"Happy Friday, March 17th                   
•Today is St. Patrick’s Day.
•1958: The Champs hit #1 with “Tequila”.
Happy Birthday: Nat King Cole, Adam Wade, Zola Taylor (Platters), Paul Kantner, John Sebastian, Harold Ray Brown (War), Scott Gorham (Thin Lizzy)"
2023-03-17 05:01:04+00:00,TheAaronBRAND_,"strangely enough I am going to go with the other guy in this gif right here.. john. 

i haven't been interested since the adam cole feud in 2019, and even then it was a real struggle to me. just does not look like a wrestler. and he's a fucking geek https://t.co/XgYpNWrjXB"
2023-03-17 04:50:46+00:00,Dlyrical_on1,"@PHENOMCAWS Please do Adam cole, Aleister black, buddy Murphy please 🙏🏻"
2023-03-17 04:35:10+00:00,HopeWorldDiary,"O tanıdığım en tatlı adam, çok mütevazi. O her zaman minnet dolu,  müziğini seviyorum ve çok yetenekli.. Annem de onu seviyor.

Yorum: j-hope'u desteklemeye devam et

Benim yardımıma ihtiyacı yok ki. J.cole ile yaptığı yeni şarkı bir şaheser.""

©️jhopeNAVER"
2023-03-17 04:25:33+00:00,RedStarDragon28,@deonteddj Johnny Gargano Vs Adam Cole 2/3 Falls
2023-03-17 04:05:36+00:00,imanbinzikri,@deonteddj Ricochet vs Adam Cole at NXT Takeover New York 💯🔥
2023-03-17 03:53:09+00:00,TatumsWRLD,@heeljey What if he’s Adam Cole’s opponent on the 29th…..
2023-03-17 03:47:12+00:00,mechalexx,"@DanhausenAD @AEW Well, to be fair your pecs are smaller than Adam Cole’s. 😂"
2023-03-17 03:46:39+00:00,Goo_FuRY,@deonteddj Adam Cole Vs Johnny Gargano
2023-03-17 03:28:36+00:00,benjammin51199,@_junkmayne @JustAlyxCentral Or…Hangman goes with Kenny Omega with the disapproval of Adam Cole so Cole joins the BCC out of spit
2023-03-17 03:28:19+00:00,Jorge63598055,"17/3🎂
1900-Alfred Newman(compositor,director de orquesta)
1919-Nat King Cole(Nathan Adams Coles,cantante,pianista)
193p-Paul Horn(compositor,flautista🎷)
1932-Dick Curless(cantante,compositor)
1935-Adam Wade(Patrick Henry Wade,baterista,cantante)
👇"
2023-03-17 03:26:24+00:00,bored_beck,"@AcpwFox98 Theyre literally just entering into a long term story with hangman and probably adam cole...and ibushi and jay white might come in...

Why would Kenny leave and go to a place where its currently being sold and vince most probably might come back lol"
2023-03-17 03:16:01+00:00,Ctm_Nation99,@GreatLove91 Kenny omega and Adam cole
2023-03-17 03:09:34+00:00,imnotamark,"@FOrieko @notjeyy_ Vince chooses who gets buried; regardless of their talent. We're talking about the same guy that wanted Adam Cole to be a manager. There's many people with charisma, and money-making ability, that Vince didn't capitalize on; because he'd rather get off to meatheads like Miro."
2023-03-17 03:05:40+00:00,PelletierKC,"@coolguysinceO1 @JustAlyxCentral Ibushi would be tremendous, but Adam Cole is far more likely"
2023-03-17 03:05:10+00:00,AEW_Blog,"The TOP 10 #AEW DEBUTS have to be:

10. #KeithLee &amp; #SwerveStrickland
9. #Miro &amp; #Andrade &amp; #WilliamRegal
8. #MalakaiBlack &amp; #BuddyMatthews 
7. #FTR &amp; #JeffHardy &amp; #MattHardy
6. #Saraya &amp; #TayaValkyrie 
5. #Sting
4. #JonMoxley
3. #AdamCole
2. #BryanDanielson
1. #CMPunk"
2023-03-17 02:52:19+00:00,Scarecrow339,@AdamColePro Can’t wait!! After noon shot in the spine for pain and then Adam Cole bay bay kicking ass. Only thing to make it even better is having @RealBrittBaker ringside with you. But that’s cus I love your guys chemistry together.
2023-03-17 02:39:10+00:00,ItzJustDJ__,"@deonteddj Johnny Gargano vs Adam Cole at Takeover: New York in 2019 for the NXT Championship, instant classic 🔥"
2023-03-17 02:28:08+00:00,MikeyFreakinC,@AdamColePro What a birthday present 🎁. LFG Adam Cole Bay Bay!
2023-03-17 02:17:44+00:00,pfc_Donut,@JustAlyxCentral I think BCC gets Adam Cole first.  Swiss and Cole are already close so they would gel so quickly.  Plus Cole is a natural heel so he would fit. https://t.co/XH4ZxnFkbo
2023-03-17 01:59:00+00:00,SaintedJay,@deonteddj Adam Cole vs Johnny Gargano for the NXT title at Takeover New York. Can’t stress enough how much I love this match https://t.co/qxXZ3cJgOF
2023-03-17 01:44:09+00:00,_junkmayne,"@achater3283 @JustAlyxCentral Well, you’re obviously very bitter about something that’s got to do with Adam Cole. That seems like an issue that you need to work on, on your own timing. 👍🏽"
2023-03-17 01:41:18+00:00,frankieocean24,@BurtonPorkChop @CHouseREMIX @adudenamedtracy Adam Cole
2023-03-17 01:32:52+00:00,Rainbowarior17,"I know Jay White's unfortunately probably going to w we.

But imagine this awesome scenario:

Everyone expects Adam Cole's first match on March 29th to be a singles match.

Imagine this twist:

@ShutUpExcalibur:
""It's finally time for the return of Adam Cole!!""

@JustinRoberts:… https://t.co/8Gld4ZhQpa"
2023-03-17 01:28:39+00:00,JoaquinRBA,"@ArgEW_ Lo unico bueno que hizo este tipo fue tener una lucha con Adam Cole, nada mas"
2023-03-17 01:22:43+00:00,Phantom876YT,@deonteddj Gotta be Adam Cole vs Johnny Gargano at Takeover New York https://t.co/JsLHz8uWCz
2023-03-17 01:14:26+00:00,SoDuTw,"AEW has been turned inside out over the last 9 months, to say the least.

But Adam Cole and Sarah Stock are the people that make a company."
2023-03-17 01:13:47+00:00,SableMystic,@deonteddj Adam Cole vs Johnny Gargano at Takeover New York
2023-03-17 01:05:38+00:00,thenoahkinsey,"@rinaldi_casey @WWFCounselor Right. But this fucks over the talent and gives no true incentive to bring their A game.

No wonder Adam Cole has been fine barely doing shit at AEW. Why bust his ass to become main event-worthy for the same pay he’s gonna get riding the bench?"
2023-03-17 01:05:26+00:00,AEW_Blog,"@AdamColePro MAN! I cannot wait for your return, HAVE MISSED YOU SO MUCH, BROTHER! I actually cried when you showed up in #AEW !! #AdamCole Bay Bay!

https://t.co/629wCQemzB"
2023-03-17 00:57:42+00:00,WWEleaderr,@deonteddj Adam Cole v Johnny Wrestling NXT Takeover: New York
2023-03-17 00:57:35+00:00,footlettucec,"@deonteddj Favourite match of all time was Johnny Gargano vs Adam Cole at Takeover New York, so incredible!"
2023-03-17 00:51:43+00:00,UltimateRumbler,"Following a devastating DDT from Cesaro, Adam Cole may be knocked out. Not quite how they saw their evening ending..."
2023-03-17 00:51:31+00:00,felisa_elisa,@marty4405 @WrestleTalk_TV The only one I think Triple H would push immediately if he went back is Adam Cole.
2023-03-17 00:50:45+00:00,MatthewD_15,@deonteddj Kyle O'Rielly vs Adam Cole - Unsanctioned Match
2023-03-17 00:50:28+00:00,MikeyChase2023,@SoDuTw I don't get the Melo hype. He's smaller than Adam Cole and has 1/5th the charisma. That's a guy that'll die a slow death on the main roster until he's given a break dancing gimmick.
2023-03-17 00:50:13+00:00,Aaronlfc222,@deonteddj Kyle O'Reilly vs Adam Cole - NXT Stand and Deliver https://t.co/67ArKFYANV
2023-03-17 00:49:02+00:00,MrGreenBeann,@deonteddj That’s extremely hard but Johnny Gargano vs Adam Cole in a 3 stages of hell match is up there
2023-03-17 00:35:08+00:00,purgeys,"Adam Cole uploaded !! CC

Tag -Marvelware https://t.co/H2BSy8RR6t"
2023-03-17 00:34:41+00:00,justehe,thank you for remembering my birthday Adam cole
2023-03-17 00:34:22+00:00,SoDuTw,The accounts that bullied Adam Cole about his height also think the shorter Mello is money. I can't make sense of it.
2023-03-17 00:23:37+00:00,ClosingEpic,@SixZzshOtRipZz adam cole bay bay
2023-03-17 00:22:51+00:00,LanreRaul,"@AdamColePro I just wish I could see my best Wrestler at Wrestlemania at least once

I miss you so much
Adam Cole Bay Bay"
2023-03-17 00:22:33+00:00,twistedsniffer,"@JustAlyxCentral They’re going to be two short, because Adam Cole will join them. The question is this: what tag team will join the BCC?"
2023-03-17 00:09:56+00:00,TFW_FOREVER,"Up next Adam Cole announces who he wants! 

Adam: As what I said last show I kept an eye out and I’ve made a choice the debut of Wade Barret! Wade you have until next show to answer.. The reason I chose him is because none of us has seen him in action and I want a fight! Bay Bay! https://t.co/HB8OVh3VJX"
2023-03-17 00:04:14+00:00,LakesideLionsFC,"Starting line up for the lions!
Goalie: Benton T
Backline: Michael V, Toby Z, Andrew S, Evan R
Mid: Cole B, Cami P, Joseph C
Forward: Jacob T, Adam W, Uriel L
#golions"
2023-03-17 00:01:15+00:00,kayla1andonly24,"@DaxFTR Definitive list of celebrity crushes. 

1: jay briscoe  
2: cash wheeler 
3: matt Jackson 
4: Adam Cole 
5: Ethan page 
6: everyone else."
2023-03-16 23:51:42+00:00,Boobooschooster,"Cole
Austin
Ty
Owen 
Clay
John
Eli
Chris
Adam
Caden
Griff"
2023-03-16 23:50:37+00:00,_junkmayne,"@achater3283 @JustAlyxCentral Well, this couldn’t be further from the truth. 

Adam Cole has been wrestling for 16 years. Throughout the last five years, he’s put on fantastic matches for NXT, and AEW alike.

I don’t know what your grudge is with him, but he’s incredibly talented and one of the best EVER."
2023-03-16 23:50:21+00:00,antoniusjohnso4,"@WWFCounselor 2019-2021- AEW was the place everyone wanted to be( Adam Cole &amp; Bryan Danielson rejected WWE extensions just to go there, and CM Punk came back after years away.) 2022-2023- Guys are disgruntled and want to leave."
2023-03-16 23:43:09+00:00,toosweetbucks,Adam cole https://t.co/I8UW9x8cF8
2023-03-16 23:41:27+00:00,achater3283,"@_junkmayne @JustAlyxCentral Other than adam Cole being lame as fuck..,"
2023-03-16 23:36:40+00:00,MrCJKelly,@ChristianOquen9 Adam Cole or Adam Page.
2023-03-16 23:30:20+00:00,Faux4EVER,Can we get a drop for UE Caws In 2k23 @WhatsTheStatus @Iconic2k #UndisputedEra #WWE2K23 #Adamcole #KyleOReilly #BobbyFish #RodrickStrong https://t.co/zmZn7rfHsD
2023-03-16 23:16:50+00:00,Beno2472,@WSBFun Aj  adam cole hbk bray
